"Line" "Population" "Treatment" "Setup" "Sex" "Embryo" "Total_Flies" "Dates" "Counts"
"6021" 17 "9C" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.14" 1
"6022" 17 "9C" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.15" 0
"6023" 17 "9C" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.16" 1
"6024" 17 "9C" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.18" 0
"6025" 17 "9C" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.19" 0
"6026" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.04" 0
"6027" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.05" 0
"6028" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.06" 0
"6029" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.07" 0
"6030" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.08" 2
"6031" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.09" 1
"6032" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.10" 2
"6033" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.11" 1
"6034" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.12" 0
"6035" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.13" 0
"6036" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.14" 0
"6037" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.15" 0
"6038" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.16" 0
"6039" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.18" 0
"6040" 17 "9C" "2mMCuSO4" "2022-01-25" "F" 25 6 "X2022.02.19" 0
"6041" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.04" 0
"6042" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.05" 0
"6043" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.06" 0
"6044" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.07" 0
"6045" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.08" 0
"6046" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.09" 2
"6047" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.10" 1
"6048" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.11" 0
"6049" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.12" 0
"6050" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.13" 1
"6051" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.14" 0
"6052" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.15" 0
"6053" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.16" 0
"6054" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.18" 0
"6055" 18 "9C" "2mMCuSO4" "2022-01-25" "M" 25 4 "X2022.02.19" 0
"6056" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.04" 0
"6057" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.05" 0
"6058" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.06" 0
"6059" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.07" 0
"6060" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.08" 1
"6061" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.09" 3
"6062" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.10" 0
"6063" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.11" 1
"6064" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.12" 1
"6065" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.13" 2
"6066" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.14" 2
"6067" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.15" 0
"6068" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.16" 0
"6069" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.18" 0
"6070" 18 "9C" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.19" 0
"6071" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.04" 0
"6072" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.05" 0
"6073" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.06" 0
"6074" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.07" 0
"6075" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.08" 2
"6076" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.09" 0
"6077" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.10" 1
"6078" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.11" 2
"6079" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.12" 0
"6080" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.13" 0
"6081" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.14" 0
"6082" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.15" 0
"6083" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.16" 0
"6084" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.18" 1
"6085" 19 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.19" 0
"6086" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.04" 0
"6087" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.05" 0
"6088" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.06" 0
"6089" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.07" 0
"6090" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.08" 0
"6091" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.09" 1
"6092" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.10" 2
"6093" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.11" 0
"6094" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.12" 0
"6095" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.13" 4
"6096" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.14" 0
"6097" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.15" 0
"6098" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.16" 0
"6099" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.18" 0
"6100" 19 "9C" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.19" 0
"6101" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.04" 0
"6102" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.05" 0
"6103" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.06" 0
"6104" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.07" 0
"6105" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.08" 1
"6106" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.09" 4
"6107" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.10" 0
"6108" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.11" 1
"6109" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.12" 0
"6110" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.13" 0
"6111" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.14" 0
"6112" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.15" 0
"6113" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.16" 0
"6114" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.18" 0
"6115" 20 "9C" "2mMCuSO4" "2022-01-25" "M" 25 6 "X2022.02.19" 0
"6116" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.04" 0
"6117" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.05" 0
"6118" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.06" 0
"6119" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.07" 0
"6120" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.08" 0
"6121" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.09" 0
"6122" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.10" 1
"6123" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.11" 0
"6124" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.12" 1
"6125" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.13" 1
"6126" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.14" 0
"6127" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.15" 0
"6128" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.16" 0
"6129" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.18" 0
"6130" 20 "9C" "2mMCuSO4" "2022-01-25" "F" 25 3 "X2022.02.19" 0
"6131" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.04" 0
"6132" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.05" 1
"6133" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.06" 5
"6134" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.07" 1
"6135" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.08" 1
"6136" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.09" 0
"6137" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.10" 1
"6138" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.11" 0
"6139" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.12" 0
"6140" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.13" 0
"6141" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.14" 0
"6142" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.15" 0
"6143" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.16" 0
"6144" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.18" 0
"6145" 21 "9C" "2mMCuSO4" "2022-01-25" "M" 25 9 "X2022.02.19" 0
"6146" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.04" 0
"6147" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.05" 2
"6148" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.06" 9
"6149" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.07" 2
"6150" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.08" 0
"6151" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.09" 0
"6152" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.10" 0
"6153" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.11" 0
"6154" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.12" 0
"6155" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.13" 0
"6156" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.14" 0
"6157" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.15" 0
"6158" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.16" 0
"6159" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.18" 0
"6160" 21 "9C" "2mMCuSO4" "2022-01-25" "F" 25 13 "X2022.02.19" 0
"6161" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.04" 0
"6162" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.05" 0
"6163" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.06" 0
"6164" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.07" 0
"6165" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.08" 0
"6166" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.09" 0
"6167" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.10" 0
"6168" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.11" 0
"6169" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.12" 0
"6170" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.13" 0
"6171" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.14" 0
"6172" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.15" 0
"6173" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.16" 0
"6174" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.18" 0
"6175" 22 "9C" "2mMCuSO4" "2022-01-25" "M" 25 0 "X2022.02.19" 0
"6176" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.04" 0
"6177" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.05" 0
"6178" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.06" 0
"6179" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.07" 0
"6180" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.08" 0
"6181" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.09" 0
"6182" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.10" 0
"6183" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.11" 0
"6184" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.12" 0
"6185" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.13" 0
"6186" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.14" 0
"6187" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.15" 0
"6188" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.16" 0
"6189" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.18" 0
"6190" 22 "9C" "2mMCuSO4" "2022-01-25" "F" 25 0 "X2022.02.19" 0
"6191" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.04" 0
"6192" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.05" 0
"6193" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.06" 0
"6194" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.07" 1
"6195" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.08" 0
"6196" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.09" 0
"6197" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.10" 3
"6198" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.11" 1
"6199" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.12" 1
"6200" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.13" 0
"6201" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.14" 2
"6202" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.15" 0
"6203" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.16" 0
"6204" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.18" 0
"6205" 31 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 8 "X2022.02.19" 0
"6206" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.04" 0
"6207" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.05" 0
"6208" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.06" 0
"6209" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.07" 1
"6210" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.08" 0
"6211" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.09" 0
"6212" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.10" 0
"6213" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.11" 0
"6214" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.12" 3
"6215" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.13" 1
"6216" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.14" 0
"6217" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.15" 0
"6218" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.16" 0
"6219" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.18" 0
"6220" 31 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 5 "X2022.02.19" 0
"6221" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.04" 0
"6222" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.05" 0
"6223" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.06" 1
"6224" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.07" 4
"6225" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.08" 1
"6226" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.09" 3
"6227" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.10" 2
"6228" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.11" 1
"6229" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.12" 0
"6230" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.13" 1
"6231" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.14" 0
"6232" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.15" 0
"6233" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.16" 0
"6234" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.18" 0
"6235" 32 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 13 "X2022.02.19" 0
"6236" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.04" 0
"6237" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.05" 0
"6238" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.06" 0
"6239" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.07" 2
"6240" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.08" 1
"6241" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.09" 2
"6242" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.10" 1
"6243" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.11" 2
"6244" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.12" 0
"6245" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.13" 1
"6246" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.14" 0
"6247" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.15" 0
"6248" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.16" 1
"6249" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.18" 0
"6250" 32 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 10 "X2022.02.19" 0
"6251" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.04" 0
"6252" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.05" 0
"6253" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.06" 0
"6254" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.07" 0
"6255" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.08" 0
"6256" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.09" 1
"6257" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.10" 5
"6258" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.11" 4
"6259" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.12" 1
"6260" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.13" 0
"6261" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.14" 0
"6262" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.15" 0
"6263" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.16" 0
"6264" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.18" 0
"6265" 33 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 11 "X2022.02.19" 0
"6266" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.04" 0
"6267" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.05" 0
"6268" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.06" 0
"6269" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.07" 0
"6270" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.08" 0
"6271" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.09" 0
"6272" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.10" 0
"6273" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.11" 4
"6274" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.12" 0
"6275" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.13" 0
"6276" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.14" 0
"6277" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.15" 0
"6278" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.16" 0
"6279" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.18" 0
"6280" 33 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 4 "X2022.02.19" 0
"6281" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.04" 0
"6282" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.05" 0
"6283" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.06" 0
"6284" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.07" 0
"6285" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.08" 2
"6286" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.09" 3
"6287" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.10" 2
"6288" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.11" 1
"6289" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.12" 1
"6290" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.13" 0
"6291" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.14" 0
"6292" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.15" 0
"6293" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.16" 0
"6294" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.18" 1
"6295" 34 "9Z" "2mMCuSO4" "2022-01-25" "M" 25 10 "X2022.02.19" 0
"6296" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.04" 0
"6297" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.05" 0
"6298" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.06" 0
"6299" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.07" 0
"6300" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.08" 1
"6301" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.09" 2
"6302" 34 "9Z" "2mMCuSO4" "2022-01-25" "F" 25 7 "X2022.02.10" 2
